Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,Mode,TStep,Comment
2197,SK0RYG,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Åkersberga
2198,SK0RYG,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Upplandsväsby
2199,SK0RYG,51.970000,-,0.600000,,88.5,88.5,FM,12.5,Upplandsväsby
2200,SK0YZ/R,434.862500,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Vallentuna
2201,SK0ZA/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Solna
2202,SK1BL/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Endre
2203,SK2AT/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Nordmaling
2204,SK2AU/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Arjeplog / Galtispouda
2205,SK2AU/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Jörn / Storklinta
2206,SK2AU/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Skellefteå
2207,SK2AZ/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Luleå
2208,SK2HG/R,51.950000,-,0.600000,,88.5,88.5,FM,12.5,Kalix
2209,SK2HG/R3,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Seskarö
2210,SK2HG/R5,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kalix / Raggdynan
2211,SK2HG/R6,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Överkalix
2212,SK2HG/RU5,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Kalix-Vattentorn
2213,SK2LY/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Lycksele
2214,SK2RFR,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Kiruna
2215,SK2RFR,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Kiruna C
2216,SK2RIU,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Vännäs / Granlundsberget
2217,SK2RIU,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Vännäs / Granlundsberget
2218,SK2RJH,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Kalix / Raggdynan
2219,SK2RLF,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Tärnaby
2220,SK2RLJ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Umeå / Rödberget
2221,SK2RLX,434.700000,-,1.000000,,88.5,88.5,FM,12.5,Vilhelmina
2222,SK2RLX,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Vilhelmina
2223,SK2RMD,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Sorsele
2224,SK2RME,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Piteå
2225,SK2RME,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Piteå
2226,SK2RME,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Piteå
2227,SK2RMR,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Storuman
2228,SK2RUQ,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Saxnäs / Marsfjället
2229,SK2RWJ,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Älvsbyn
2230,SK2RYI,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Vindeln / Åsträsk
2231,SK2TP/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Gällivare / Malmberget
2232,SK3BG/R,51.830000,-,0.600000,,88.5,88.5,FM,12.5,Sundsvall / Grundsjön
2233,SK3BR/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Bollnäs / Arbrå
2234,SK3BR/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Bollnäs / Arbrå
2235,SK3EK/R,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Sollefteå
2236,SK3EK/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Sollefteå
2237,SK3GA/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Hudiksvall
2238,SK3GA/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Hudiksvall
2239,SK3GK/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Sandviken / Kungsberget
2240,SK3GK/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Sandviken / Kungsberget
2241,SK3GW/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Sandviken / Kungsberget
2242,SK3GW/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Gävle
2243,SK3IK/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kramfors / Nyland
2244,SK3JR/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Östersund
2245,SK3JR/R2,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Östersund / Brattåsen
2246,SK3KH/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Alfta
2247,SK3MF/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Nordingrå / Rävsön
2248,SK3MF/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Nordingrå / Rävsön
2249,SK3PH/R,51.870000,-,0.600000,,88.5,88.5,FM,12.5,Delsbo
2250,SK3RAL,434.900000,-,1.000000,,88.5,88.5,FM,12.5,Ljusdal
2251,SK3RFG,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Sundsvall
2252,SK3RFG-B,434.800000,-,2.000000,,88.5,88.5,DV,12.5,Sundsvall / Klissberget
2253,SK3RIA,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Östersund
2254,SK3RIN,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Borgsjö
2255,SK3RKL,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Örnsköldsvik
2256,SK3RKL,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Örnsköldsvik / Rutberget
2257,SK3RLO,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Örnsköldsvik / Bågaliden
2258,SK3RMG,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Hassela
2259,SK3RMG,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Hassela
2260,SK3RMG,1297.100000,-,6.000000,,88.5,88.5,FM,12.5,Bergsjö
2261,SK3RMX,434.600000,-,1.000000,,88.5,88.5,FM,12.5,Hoting / Kyrktåsjö
2262,SK3RMX,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Hoting / Kyrktåsjö
2263,SK3RNJ,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Åre / Åreskutan
2264,SK3RQC,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Vemdalen
2265,SK3RQE,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Forsa / Storberget
2266,SK3RYK,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Söderhamn
2267,SK3RYK,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Söderhamn
2268,SK3WH,1297.275000,-,6.000000,,88.5,88.5,FM,12.5,Högakustenbron
2269,SK3WH/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Örnsköldsvik
2270,SK3YZ/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Forsa / Storberget
2271,SK3YZ/R,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Hassela
2272,SK4BX/R,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Garphyttan / Ånnaboda
2273,SK4BX/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Garphyttan / Storstenshöjden
2274,SK4DM/R,434.725000,-,1.000000,,88.5,88.5,FM,12.5,Ludvika
2275,SK4DM/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Ludvika
2276,SK4EA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kopparberg
2277,SK4EA/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Lindesberg
2278,SK4HV/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Hagfors / Värmullsåsen
2279,SK4IL/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Grums
2280,SK4KIL,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Kil
2281,SK4KS,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Karlstad / Kronoparken
2282,SK4RGL,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Falun
2283,SK4RGL-B,434.625000,-,2.000000,,88.5,88.5,DV,12.5,Falun
2284,SK4RGO,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Orsa / Grönklitt
2285,SK4RGO,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Orsa / Grönklitt
2286,SK4RJJ,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Sunne / Blåbärskullen
2287,SK4RKD,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Karlskoga
2288,SK4ROI,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Särna
2289,SK4RPK,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Torsby / Valberget
2290,SK4RQF,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Årjäng
2291,SK4RUV,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Leksand
2292,SK4RVN,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Borlänge
2293,SK4RWP,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Kristinehamn
2294,SK4RWQ,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Arvika / Valfjället
2295,SK4TL/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Örebro / Ånnaboda
2296,SK4WV/R,434.650000,-,1.000000,,88.5,88.5,FM,12.5,Vansbro
2297,SK4WV/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Vansbro
2298,SK5AS/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
2299,SK5AS/R,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Ljungsbro
2300,SK5BE/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Nyköping
2301,SK5BN/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Norrköping / Östra Eneby
2302,SK5BN/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Finspång
2303,SK5BN/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Norrköping / Kolmården
2304,SK5DB/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Uppsala
2305,SK5DB/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Uppsala
2306,SK5LF/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Linköping / Majelden
2307,SK5LW/R,51.850000,-,0.600000,,88.5,88.5,FM,12.5,Eskilstuna / Ärla
2308,SK5LW/R,29.640000,-,0.100000,,88.5,88.5,FM,12.5,Eskilstuna / Ärla
2309,SK5LW/R,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Eskilstuna / Slytan
2310,SK5LW/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Eskilstuna / Hällby
2311,SK5RCQ,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Kisa
2312,SK5RHQ,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Västerås
2313,SK5RHQ,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Västerås
2314,SK5RHQ,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Västerås
2315,SK5RLZ,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Katrineholm
2316,SK5RTG,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Arboga / Kolsva
2317,SK5RTG,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Arboga / Kolsva
2318,SK5UM/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Flen / Öja
2319,SK5UM/R,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Flen / Vattentornet
2320,SK5VM/R,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Eskilstuna
2321,SK5WB/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Enköping
2322,SK6BA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Skene
2323,SK6BA/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Skene
2324,SK6DK/R,434.700000,-,1.000000,,88.5,88.5,FM,12.5,Varberg
2325,SK6DK/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Varberg
2326,SK6DQ/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Älvängen
2327,SK6DW/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Trollhättan
2328,SK6DW/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Trollhättan
2329,SK6EI/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Skövde
2330,SK6EI/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Skövde
2331,SK6GO/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Göteborg
2332,SK6GO/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Lunden
2333,SK6GO/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Lunden
2334,SK6GX/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Uddevalla / Kungshamn
2335,SK6GX/R,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Uddevalla
2336,SK6HD/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Falköping
2337,SK6IF/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Lysekil
2338,SK6IF/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Lysekil
2339,SK6JX/R,434.625000,-,1.000000,,88.5,88.5,FM,12.5,Falkenberg
2340,SK6JX/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Falkenberg / Arvidstorp
2341,SK6LK-B,434.587500,-,2.000000,,88.5,88.5,DV,12.5,Borås
2342,SK6LK/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Borås
2343,SK6LK/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Borås
2344,SK6MA/R,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Tidaholm / Hökensås
2345,SK6QW/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Mariestad / Katrinefors
2346,SK6RDG,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2347,SK6RFP,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Billingsfors
2348,SK6RFQ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2349,SK6RFQ,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2350,SK6RFQ,51.870000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2351,SK6RFQ,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2352,SK6RIC,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Alingsås
2353,SK6RIC,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Alingsås
2354,SK6RIP,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Tanumshede
2355,SK6RJW,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Kungsbacka
2356,SK6RJW,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Kungsbacka
2357,SK6RKG,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Halmstad
2358,SK6RKG,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Halmstad
2359,SK6RKI,1297.150000,-,6.000000,,88.5,88.5,FM,12.5,Göteborg / Guldheden
2360,SK6RKI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Göteborg / Öckerö
2361,SK6RKI,434.850000,-,1.000000,,88.5,88.5,FM,12.5,Göteborg / Öckerö
2362,SK6ROY,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Kinnekulle
2363,SK6RPE,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Kungälv 
2364,SK6RPE,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Kungälv
2365,SK6RWO,434.825000,-,1.000000,,88.5,88.5,FM,12.5,Strömstad
2366,SK7BQ/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Kristianstad
2367,SK7BQ/R,145.737500,-,0.600000,,88.5,88.5,FM,12.5,Kristianstad
2368,SK7CA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Algutsrum / Öland
2369,SK7CA/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Algutsrum / Öland
2370,SK7CY,1297.200000,-,6.000000,,88.5,88.5,FM,12.5,Helsingborg
2371,SK7EM/R,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Blentarp / Romeleåsen
2372,SK7FK/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Karlskrona
2373,SK7GH/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Värnamo
2374,SK7HR/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Nässjö
2375,SK7HW/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Växjö / Hollstorp
2376,SK7IJ/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Vetlanda
2377,SK7IJ/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Vetlanda
2378,SK7JC/R,434.625000,-,2.000000,,88.5,88.5,FM,12.5,Olofström
2379,SK7JD/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Västervik
2380,SK7MO/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Ljungby
2381,SK7OL/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Hallandsåsen
2382,SK7RBK,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Hässleholm / Bjärnum
2383,SK7RBK,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Hässleholm / Bjärnum
2384,SK7REE,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2385,SK7REE,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2386,SK7REE/R,51.850000,-,0.600000,,88.5,88.5,FM,12.5,Helsingborg / Söderåsen
2387,SK7REP,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Lund / Harderberga
2388,SK7REP,1297.175000,-,6.000000,,88.5,88.5,FM,12.5,Malmö
2389,SK7REZ,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Blentarp / Romeleåsen
2390,SK7RFH,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Nässjö
2391,SK7RFH,1297.050000,-,6.000000,,88.5,88.5,FM,12.5,Nässjö
2392,SK7RFJ,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Karlskrona
2393,SK7RGI,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Jönköping / Taberg
2394,SK7RGI,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Huskvarna
2395,SK7RGI,29.680000,-,0.100000,,88.5,88.5,FM,12.5,Huskvarna
2396,SK7RGM,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Olofström / Boafallsbacke
2397,SK7RIH,51.910000,-,0.600000,,88.5,88.5,FM,12.5,Oskarshamn
2398,SK7RIH,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Oskarshamn
2399,SK7RIH/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Oskarshamn
2400,SK7RJL/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Lund
2401,SK7RMV,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Hultsfred / Gåskullen
2402,SK7RN/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Borgholm
2403,SK7RN/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Böda (Norra Öland)
2404,SK7RN/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Böda (Norra Öland)
2405,SK7RNO,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Borgholm / Köpingsvik
2406,SK7RNQ,145.612500,-,0.600000,,88.5,88.5,FM,12.5,Vitaby
2407,SK7ROQ,434.887500,-,2.000000,,88.5,88.5,FM,12.5,Gladsax
2408,SK7RRV,434.900000,-,1.000000,,88.5,88.5,FM,12.5,Lönsboda
2409,SK7RYR,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Gnosjö
2410,SK7UO/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Emmaboda
2411,SL0ZS/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Stockholm / Västberga
2412,SL0ZS/R,434.900000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Västberga
2413,SL1ZXK/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Slite
2414,SL2ZA/R,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Umeå / Ersmarksberget
2415,SL3ZB,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Härnösand
2416,SL5ZAM/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Motala
2417,SL5ZYT/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Norrköping
2418,SL6BH/R,434.750000,-,2.000000,,88.5,88.5,FM,12.5,Halmstad
2419,SL6ZAQ,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Uddevalla
2420,SL6ZYW/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Billingsfors
2421,SL7ZXW/R,145.687500,-,0.600000,,88.5,88.5,FM,12.5,Nybro
2422,SM0HGS/R,145.725000,-,0.600000,,88.5,88.5,FM,12.5,Skärholmen
2423,SM0MMO/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Tullinge
2424,SM0OEK,434.975000,-,2.000000,,88.5,88.5,FM,12.5,Spånga
2425,SM0OFV/R,145.762500,-,0.600000,,88.5,88.5,FM,12.5,Solna
2426,SM0RDZ,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Brottby
2427,SM0WAJ/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Johanneshov
2428,SM0WAJ/R,434.837500,-,2.000000,,88.5,88.5,FM,12.5,Stockholm
2429,SM0WAJ/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Skärholmen
2430,SM0WHP/R,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Sollentuna
2431,SM0YIX/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Stockholm / Söder
2432,SM1NVP/R,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Klintehamn
2433,SM2KOT/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Kristineberg / Hornberget
2434,SM2KXX,434.775000,-,1.000000,,88.5,88.5,FM,12.5,Lycksele
2435,SM2NLD/R,434.750000,-,1.000000,,88.5,88.5,FM,12.5,Storuman
2436,SM2TBQ/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Fatmomakke
2437,SM3LEI/R,434.650000,+,1.000000,,88.5,88.5,FM,12.5,Årsunda
2438,SM3VAC/R,434.950000,-,1.000000,,88.5,88.5,FM,12.5,Nyland
2439,SM3VAC/R,145.750000,-,0.600000,,88.5,88.5,FM,12.5,Nyland
2440,SM3VFO/R,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Sundsvall
2441,SM3XOH/R,145.787500,-,0.600000,,88.5,88.5,FM,12.5,Torpshammar
2442,SM3XRJ,434.600000,-,2.000000,,88.5,88.5,FM,12.5,Kramfors
2443,SM4EFQ,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Filipstad / Storhöjden
2444,SM4JDP,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Mora
2445,SM4JDP,434.850000,-,2.000000,,88.5,88.5,FM,12.5,Mora
2446,SM4JDP/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Mora
2447,SM5DWC/R,51.890000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
2448,SM5DWC/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Södertälje
2449,SM5DWC/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Linköping
2450,SM5RYI/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Sala
2451,SM5USM/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Vingåker
2452,SM5YMS/R,434.800000,-,2.000000,,88.5,88.5,FM,12.5,Linköping
2453,SM5YMS/R,51.830000,-,0.600000,,88.5,88.5,FM,12.5,Linköping
2454,SM5YMT/R,145.662500,-,0.600000,,88.5,88.5,FM,12.5,Ljungsbro
2455,SM6CYJ/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Kinnekulle
2456,SM6FBD/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Skene
2457,SM6MFA/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Vänersborg
2458,SM6UXW/R,434.675000,-,2.000000,,88.5,88.5,FM,12.5,Ulricehamn
2459,SM6UXW/R,145.675000,-,0.600000,,88.5,88.5,FM,12.5,Ulricehamn
2460,SM6VBT/R,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Mölndal
2461,SM6VBT/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Mölndal
2462,SM6VBT/R,29.690000,-,0.100000,,88.5,88.5,FM,12.5,Mölndal
2463,SM6WVY/R,434.650000,-,2.000000,,88.5,88.5,FM,12.5,Ulricehamn / Blidsberg
2464,SM6XTV/R,145.712500,-,0.600000,,88.5,88.5,FM,12.5,Stenungsund
2465,SM6YOF/R,434.950000,-,2.000000,,88.5,88.5,FM,12.5,Göteborg / Torslanda
2466,SM7GYT/R,434.812500,-,2.000000,,88.5,88.5,FM,12.5,Eslöv
2467,SM7JPI/R,434.925000,-,2.000000,,88.5,88.5,FM,12.5,Asarum
2468,SM7LNT/R,434.825000,-,2.000000,,88.5,88.5,FM,12.5,Mörrum
2469,SM7NTJ/R,434.725000,-,2.000000,,88.5,88.5,FM,12.5,Aneby
2470,SM7NTJ/R,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Aneby
2471,SM7TYU/R,434.975000,-,2.000000,,88.5,88.5,DV,12.5,Jönköping
2472,SM7UBU/R,434.775000,-,2.000000,,88.5,88.5,FM,12.5,Tranås
2473,SM7XCO/R,434.700000,-,2.000000,,88.5,88.5,FM,12.5,Lyby
2474,SM7YWE/R,434.875000,-,2.000000,,88.5,88.5,FM,12.5,Karlskrona
2475,TF1RPB,145.650000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik / Blafjoll
2476,TF1RPE,145.700000,-,0.600000,,88.5,88.5,FM,12.5,Burfell
2477,TF3RPA,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik / Skalafell
2478,TF3RPC,145.775000,-,0.600000,,88.5,88.5,FM,12.5,Reykjavik
2479,TF3RPI,439.950000,-,5.000000,,88.5,88.5,DV,12.5,Reykjavik / Blafjoll
2480,TF5RPD,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Akureyri / Vadlaheidi
2486,UR0DUM,438.700000,-,7.600000,Tone,79.7,79.7,FM,12.5,Uzhhorod
2487,UR0DVA,145.675000,-,0.600000,Tone,173.8,88.5,FM,12.5,Uzhhorod
2488,UR0DVD,145.700000,-,0.600000,Tone,79.7,79.7,FM,12.5,Uzhhorod
2490,UR0KUC,439.400000,-,7.600000,Tone,77.0,88.5,FM,12.5,
2491,UR0KVB,145.637500,-,0.600000,,88.5,88.5,FM,12.5,Rivne
2492,UR0QVA,145.600000,-,0.600000,,88.5,88.5,FM,12.5,Zaporizhzhia
2496,UR0WUA,438.800000,-,7.600000,Tone,82.5,82.5,FM,12.5,Lviv
2499,UR0WVC,145.650000,-,0.600000,Tone,85.4,88.5,FM,12.5,Lviv
2502,UR5WAT,434.700000,+,0.000000,Tone,82.5,88.5,FM,12.5,LVIV
2503,UR5WLA,438.800000,-,7.600000,,88.5,88.5,FM,12.5,LVIV
2504,YL2EM/R,145.625000,-,0.600000,,88.5,88.5,FM,12.5,Rēzekne
